Student Name,Student ID,Major
Joseph Taylor,SID63211,Biology
David Macias,SID63212,Mathematics
David Moore,SID63213,Economics
Michael Cohen,SID63214,Art
Lisa Brooks,SID63215,History
Austin Morales,SID63216,History
Joseph Walton,SID63217,Medicine
William Bush,SID63218,Philosophy
Donna Nguyen,SID63219,Economics
Andrew Wilson,SID63220,History
Jacqueline Powell,SID63221,Literature
Stephen Glenn,SID63222,Engineering
Johnny Salazar,SID63223,Mathematics
Samuel Sanders,SID63224,Economics
Kimberly Maxwell,SID63225,Engineering
Todd Miller,SID63226,History
David Dunn,SID63227,Art
Jason Lee,SID63228,Mathematics
Curtis Frost,SID63229,Mathematics
Roy Green,SID63230,Medicine
Jaime Pitts,SID63231,Literature
Jasmine Haas,SID63232,Economics
Sarah Frazier,SID63233,Philosophy
Jonathan Burns,SID63234,Psychology
Michael Smith,SID63235,Psychology
Elijah Gibson,SID63236,Physics
Joseph Hall,SID63237,Economics
Michael Morrow,SID63238,Philosophy
Matthew Wilson Jr.,SID63239,Literature
Hailey Stephens,SID63240,Economics
Phyllis Olson,SID63241,Physics
Jason Wilson,SID63242,Mathematics
Dennis Hogan,SID63243,Biology
Kenneth Zimmerman,SID63244,Medicine
Lisa Mejia MD,SID63245,Art
Dana Griffin,SID63246,History
Robert Lee,SID63247,Philosophy
Matthew Zamora,SID63248,Art
James Lowe,SID63249,Physics
Jeffrey Mcbride,SID63250,Philosophy
Yolanda Benitez,SID63251,Mathematics
Jonathan Cole,SID63252,Medicine
Jared Ward,SID63253,History
Cheryl Fleming,SID63254,Art
Teresa Barrera,SID63255,Computer Science
Meghan Bryant,SID63256,Medicine
Roberto Clark,SID63257,Literature
Christian Graham,SID63258,Biology
Taylor Price,SID63259,Computer Science
Melvin Underwood,SID63260,Physics
Justin Stewart,SID63261,History
Ariana Hudson,SID63262,Art
Crystal King,SID63263,Art
Chad Jones,SID63264,Biology
Sharon Palmer,SID63265,History
Karen Hines,SID63266,Philosophy
Colleen Wood,SID63267,Psychology
Gabriel Thomas,SID63268,History
Nathan Ramsey,SID63269,Art
Penny Coleman,SID63270,Medicine
Robin White,SID63271,Physics
Craig Hernandez,SID63272,Biology
Angela Keith MD,SID63273,Medicine
John Rivera,SID63274,Biology
Abigail Serrano,SID63275,Computer Science
Lonnie Wilson,SID63276,Medicine
Danny Gonzalez,SID63277,Computer Science
Jacqueline Green,SID63278,Physics
Anthony Thomas,SID63279,Computer Science
Heather Johnson,SID63280,Computer Science
Carolyn Chandler,SID63281,Computer Science
Joe Whitehead,SID63282,Biology
Melissa Wells,SID63283,Computer Science
Dana Jordan,SID63284,History
Jason Benson,SID63285,Economics
Kenneth Cole,SID63286,Art
Michael Griffin,SID63287,Literature
Shawn Morrison,SID63288,Biology
Chad Wagner,SID63289,Literature
Brandon Price,SID63290,Literature
Amber Larson,SID63291,Physics
Erin Kane,SID63292,Engineering
Ronald Harper,SID63293,Biology
Connor Ward,SID63294,Literature
Lindsey Jordan,SID63295,Engineering
James Hernandez,SID63296,Art
Mark Brooks,SID63297,History
Robert Martinez,SID63298,Literature
David Martin,SID63299,Engineering
Brandi Shea MD,SID63300,Literature
Victoria Lopez,SID63301,Physics
Stephen Watkins,SID63302,History
Brett Livingston,SID63303,Medicine
Thomas Mora,SID63304,Mathematics
Brandon Jones,SID63305,Engineering
Matthew Potter,SID63306,Physics
Brian Logan,SID63307,Engineering
Krystal Henry,SID63308,Philosophy
Dorothy Randall,SID63309,Biology
Zachary Watkins,SID63310,Medicine
Jennifer French,SID63311,Computer Science
Jennifer Vargas,SID63312,History
Mark Jordan DDS,SID63313,Art
John Johnson,SID63314,Philosophy
Jesse Ortiz,SID63315,Engineering
Julie Wheeler,SID63316,Art
Brenda Spencer,SID63317,Mathematics
Tyler Gilbert,SID63318,Engineering
Cassandra Sullivan,SID63319,Philosophy
James Hansen,SID63320,History
Marcus Todd,SID63321,Psychology
Samantha Campos,SID63322,Medicine
Michael Cameron,SID63323,History
Brandon Garcia,SID63324,Biology
Charles Castillo,SID63325,Engineering
Brooke Hughes,SID63326,Psychology
Nicole Williams,SID63327,History
Andrea Macias,SID63328,Biology
Brandon Robinson,SID63329,History
Christopher Barajas,SID63330,Computer Science
Brittany Mccann,SID63331,Literature
Rebecca Edwards,SID63332,Computer Science
Haley Mathews,SID63333,Literature
Molly Frazier,SID63334,Mathematics
Angela Williams,SID63335,Economics
Megan Griffith,SID63336,Philosophy
Benjamin Hall,SID63337,Engineering
Christy Dixon,SID63338,History
Justin Gregory,SID63339,Psychology
Kathleen Banks,SID63340,Engineering
William Gay,SID63341,Art
Michael Martinez,SID63342,Physics
Jasmine Wise,SID63343,Art
Jay Vincent,SID63344,Computer Science
Sara Collins,SID63345,Economics
Jeremy Ryan,SID63346,Medicine
Gerald Dennis,SID63347,Biology
Michelle Shelton,SID63348,Engineering
Samantha Davenport,SID63349,Art
Christopher Ramirez DVM,SID63350,Literature
Darlene Welch,SID63351,Engineering
Jodi Myers,SID63352,Computer Science
John Marquez,SID63353,Engineering
Carol Bonilla,SID63354,Psychology
Melissa Green,SID63355,Physics
Johnny Price,SID63356,Physics
Jonathan Savage,SID63357,Economics
Terri Webster,SID63358,Medicine
Ryan Hill,SID63359,Physics
Tracy Baker,SID63360,Art
Erica Todd,SID63361,Literature
Nicholas Casey,SID63362,Computer Science
Kevin Hernandez,SID63363,Medicine
Keith Martinez,SID63364,Engineering
Louis Walker,SID63365,Psychology
Bridget Hill,SID63366,Computer Science
Vanessa Wagner,SID63367,Literature
David Coleman,SID63368,Computer Science
Stephen Hansen,SID63369,Literature
Mr. Shane Lee,SID63370,Physics
Christine Espinoza,SID63371,Economics
Adrienne Barnes,SID63372,Psychology
John Rodriguez,SID63373,History
Dana Peters,SID63374,Literature
Abigail Hall,SID63375,Physics
Megan Byrd,SID63376,Engineering
Susan Martinez,SID63377,Economics
Jennifer Mitchell,SID63378,Computer Science
Diana Lee,SID63379,Philosophy
Bridget Clark,SID63380,Literature
Lisa Barry,SID63381,History
Julie Walsh,SID63382,Economics
Elizabeth Marks,SID63383,Art
Patrick Murphy,SID63384,Literature
Jeffery Smith,SID63385,History
Mary Pacheco,SID63386,Art
Christine Johnson,SID63387,Literature
Jason Cortez,SID63388,Psychology
Joseph Lee,SID63389,Engineering
Hannah Dennis,SID63390,Biology
Katie Weber,SID63391,Psychology
Taylor Fisher,SID63392,Art
Haley Wright,SID63393,Biology
Michelle Butler,SID63394,Art
Sheila Harper,SID63395,Computer Science
James Mueller,SID63396,History
John Garcia,SID63397,Economics
Jonathan Grant,SID63398,History
Kimberly Herrera,SID63399,Art
Kevin Sanchez,SID63400,Medicine
Anthony Garrison,SID63401,Philosophy
Michelle Watson,SID63402,History
Jodi York,SID63403,History
Wendy Johnson,SID63404,Physics
Cindy Navarro,SID63405,Literature
Ronald Drake,SID63406,Psychology
Michelle Williamson,SID63407,Engineering
Kevin Bender,SID63408,Engineering
Pamela White,SID63409,Biology
Hayden Buchanan,SID63410,Philosophy
Daniel Mcmillan,SID63411,Computer Science
Kathryn Stewart,SID63412,Art
Alexis Smith,SID63413,Literature
Darren Boyd MD,SID63414,Medicine
Nancy Gregory,SID63415,Physics
William Fisher,SID63416,Mathematics
Michael Green,SID63417,Mathematics
Gabriel Gonzalez,SID63418,Psychology
Jeffrey Hartman,SID63419,Medicine
Ariana Daniels,SID63420,Economics
Rebecca Olson,SID63421,Art
Megan Williams,SID63422,History
Andrew Mcbride,SID63423,Art
Laura Ford,SID63424,Art
Mary Lynn,SID63425,Philosophy
Jaime Powell,SID63426,Physics
Mikayla Lopez,SID63427,Computer Science
Joshua Lucero,SID63428,Literature
Michael Rodriguez,SID63429,Mathematics
Colleen Scott,SID63430,Psychology
Paul Morton,SID63431,Engineering
James Hansen,SID63432,Philosophy
Richard Nguyen,SID63433,Mathematics
Billy Wilson,SID63434,Economics
Michael Landry,SID63435,Philosophy
Erin Martinez,SID63436,Computer Science
William Alvarado Jr.,SID63437,Medicine
Lauren Davis,SID63438,Economics
Mr. Daniel Olson,SID63439,Psychology
Don Morris,SID63440,Physics
Holly Dudley,SID63441,Mathematics
Melissa Edwards,SID63442,Philosophy
Dr. Susan Munoz,SID63443,Literature
Ana Jackson,SID63444,Biology
Samantha Terry,SID63445,Art
Brittney Yoder,SID63446,Medicine
Tiffany Parker,SID63447,Medicine
Courtney Sanders,SID63448,Philosophy
Andrew Scott,SID63449,Philosophy
Mr. Scott Johnson MD,SID63450,Literature
Amber Savage,SID63451,Art
Brian Sullivan,SID63452,Art
Frederick Jordan,SID63453,Art
Gary Ortiz,SID63454,Psychology
Mary Hicks,SID63455,History
Jessica Maldonado,SID63456,Physics
Angela Jones,SID63457,Medicine
Amanda Wilson,SID63458,Economics
Jocelyn Harmon,SID63459,Mathematics
John Brown,SID63460,Art
Valerie Ortega,SID63461,Mathematics
Adriana Harrison,SID63462,Art
Elaine Wolfe,SID63463,Computer Science
Joseph Wagner,SID63464,Medicine
Cheryl Harris,SID63465,Philosophy
Christopher Oliver,SID63466,Psychology
Deanna Baldwin,SID63467,Philosophy
Danielle Ford,SID63468,History
Samuel Young MD,SID63469,Philosophy
Rachel Robinson,SID63470,Physics
Adriana Curtis,SID63471,Engineering
Robert Wilson,SID63472,Mathematics
Levi Reid,SID63473,Physics
Janice Farrell,SID63474,Philosophy
Abigail Long,SID63475,Physics
Jacob Garrison,SID63476,Philosophy
Bradley Rice,SID63477,Mathematics
Jamie Hopkins,SID63478,Computer Science
Christopher Cruz,SID63479,Medicine
Dennis White,SID63480,Philosophy
Margaret Simpson,SID63481,Mathematics
Sarah Castro,SID63482,Psychology
Caitlin Spencer,SID63483,Mathematics
Jacob Smith,SID63484,Computer Science
Jennifer Wolfe,SID63485,Engineering
Rebecca Barnes,SID63486,Biology
Toni Reed,SID63487,Computer Science
Amanda Jenkins,SID63488,Philosophy
James Bradford,SID63489,Economics
William Raymond,SID63490,Physics
Mark Williams,SID63491,Philosophy
Thomas Peterson,SID63492,History
Stanley Yoder,SID63493,Literature
Michael Hernandez,SID63494,Physics
Sean Li,SID63495,Physics
Sarah Mcmillan,SID63496,Physics
Megan Love,SID63497,Engineering
Austin Booker,SID63498,Computer Science
Jared Duke,SID63499,Art
Brenda Hines,SID63500,Biology
Suzanne Nichols,SID63501,Medicine
Jacob Poole,SID63502,Physics
David Scott,SID63503,Philosophy
Megan Dennis,SID63504,Medicine
Stephanie Alexander,SID63505,Engineering
Katherine Mccoy,SID63506,Mathematics
Todd Stephens,SID63507,Psychology
Brendan Rogers,SID63508,Economics
Joy Ramos,SID63509,Art
Michael Cochran,SID63510,Economics
Kenneth Haley,SID63511,Mathematics
Kayla Simon,SID63512,Literature
Katie Parker,SID63513,Computer Science
Allison Freeman,SID63514,Literature
Ross Jones,SID63515,Engineering
Joseph Martin,SID63516,Psychology
Joshua Rios,SID63517,History
Rachel Shannon,SID63518,History
Wesley Phillips,SID63519,Psychology
William Mckinney,SID63520,Medicine
Steven Stokes,SID63521,Medicine
Paul Davis,SID63522,Engineering
Rachel Luna,SID63523,Art
Mercedes Gutierrez,SID63524,Mathematics
Ronald Miller,SID63525,Philosophy
Ashley Stout,SID63526,Economics
Ryan Ball,SID63527,Mathematics
George Robles,SID63528,Medicine
Cynthia Brown,SID63529,Computer Science
Anthony King,SID63530,Philosophy
Gary Moses,SID63531,Biology
Marissa Lynch,SID63532,History
Paul Cummings,SID63533,Biology
Jason Johnson,SID63534,Mathematics
William Davis,SID63535,Biology
Mary Watkins,SID63536,Physics
Douglas Morrison,SID63537,History
Douglas Shepherd,SID63538,Mathematics
Danny Miller,SID63539,Engineering
Mary Andrade,SID63540,Biology
George Chaney,SID63541,Economics
Rodney Hickman,SID63542,Literature
Charles Yang,SID63543,History
Brian Conner,SID63544,Physics
Shawn Burns,SID63545,Medicine
Michelle Osborn,SID63546,Mathematics
Jeff King,SID63547,Philosophy
Kyle Bush,SID63548,Art
Joyce Nelson,SID63549,History
Thomas Flores,SID63550,Art
Deborah Kennedy,SID63551,Art
James Harrell,SID63552,Economics
Michael Yu,SID63553,Economics
Amanda Ramirez,SID63554,Medicine
Timothy Dickson,SID63555,Philosophy
Christopher Nelson,SID63556,Art
Ann Campbell,SID63557,Biology
Joseph Lee,SID63558,Art
Megan Frye,SID63559,Mathematics
Michael Humphrey,SID63560,Art
Debra Hopkins,SID63561,History
Jocelyn White,SID63562,Biology
Walter Reyes,SID63563,Engineering
Ray Smith,SID63564,Biology
Parker Rice,SID63565,Philosophy
Danielle Jimenez,SID63566,Economics
Erik Cortez,SID63567,Literature
Cynthia Mclaughlin,SID63568,Psychology
Elizabeth Andrade,SID63569,Economics
Sara Moore,SID63570,Philosophy
Brandon Duran,SID63571,Biology
Nicholas Stevens,SID63572,Literature
Tiffany Rodriguez,SID63573,History
Sarah Marshall,SID63574,Art
Alex Cox,SID63575,History
Christian Munoz,SID63576,Mathematics
Bill Anderson,SID63577,Economics
Hannah Riley,SID63578,Art
Jennifer Jensen,SID63579,Mathematics
Regina Dixon,SID63580,Physics
Stephanie Joyce,SID63581,Literature
Barbara Holland,SID63582,History
Christian Willis,SID63583,Mathematics
Jordan Martin,SID63584,Physics
Shannon Spencer,SID63585,Engineering
Timothy Lopez,SID63586,Psychology
Alejandra Matthews,SID63587,Literature
Laura Brock,SID63588,Philosophy
James Medina,SID63589,Psychology
Michelle Reilly,SID63590,Philosophy
Frank Shaw,SID63591,Art
Wayne Briggs,SID63592,Physics
Shannon Garcia,SID63593,Medicine
David Franco,SID63594,Physics
Kelly Williams,SID63595,Engineering
Savannah White,SID63596,Biology
Tanner Garcia,SID63597,Art
Larry Pollard,SID63598,History
Philip Dillon,SID63599,Literature
Eileen Wallace,SID63600,Psychology
John Peterson,SID63601,Computer Science
Juan Martinez,SID63602,Economics
Brittany Wilson,SID63603,Art
Sarah Perez,SID63604,Philosophy
Mr. Christian Edwards,SID63605,Philosophy
Rachel Hill,SID63606,Medicine
Dr. Eric Garcia,SID63607,Computer Science
Debra Marshall,SID63608,Physics
Erik Walters,SID63609,History
James Davies,SID63610,Biology
Marc Hunt,SID63611,Biology
Kristen Cole,SID63612,Art
Caroline Ford,SID63613,Mathematics
Donna Campbell,SID63614,Literature
Melinda Harris,SID63615,Art
Cassandra Black,SID63616,Physics
William Silva,SID63617,Philosophy
James Simpson,SID63618,Biology
Gina Short,SID63619,Psychology
Johnny Luna,SID63620,Economics
Joseph Le,SID63621,Mathematics
Timothy Sanchez DVM,SID63622,Computer Science
Diana Wallace,SID63623,Engineering
Danielle Moss,SID63624,Mathematics
Lisa Lopez,SID63625,Medicine
Benjamin Randolph,SID63626,Philosophy
Amy Ward DDS,SID63627,Engineering
Garrett Wilson,SID63628,Engineering
Jennifer Moss,SID63629,Engineering
Jacob Cook,SID63630,Art
Amy Pittman,SID63631,Physics
Jessica Munoz,SID63632,History
Courtney Jackson,SID63633,Medicine
Jennifer Robinson,SID63634,Philosophy
Larry Jacobs,SID63635,History
Madeline Acosta,SID63636,History
Steven Reilly,SID63637,Mathematics
Ricardo Garcia,SID63638,Mathematics
Jasmine Lopez,SID63639,Mathematics
Michelle Taylor,SID63640,History
Andrew Richardson,SID63641,Computer Science
Melissa Ellis,SID63642,Computer Science
Stephanie Hale,SID63643,Art
Paul Johnson MD,SID63644,Physics
Terri White,SID63645,Computer Science
Alexis Smith,SID63646,Medicine
Steven Ellis,SID63647,Psychology
Shane Moore,SID63648,Literature
Kelly Marsh DDS,SID63649,History
Katherine Salazar,SID63650,Art
Christian Martinez,SID63651,Engineering
Jacob Bentley,SID63652,Physics
Katherine Morgan,SID63653,Medicine
Kevin Taylor,SID63654,Philosophy
Heather Kennedy,SID63655,Biology
Denise Simmons,SID63656,Mathematics
Melissa Gibson,SID63657,Medicine
Christopher Roberson,SID63658,Philosophy
Alexis Johnson,SID63659,Engineering
Cheryl Harvey,SID63660,Psychology
Brent Davis,SID63661,Engineering
Kyle Rasmussen DVM,SID63662,Art
Glenn Nelson,SID63663,Mathematics
Daniel Sparks,SID63664,History
Natalie Lewis,SID63665,Art
Michael Gonzales,SID63666,Medicine
Benjamin Taylor,SID63667,Literature
Adam Bernard,SID63668,Mathematics
Rachael Henderson,SID63669,Biology
Brandy Norman,SID63670,Economics
Sean Ross,SID63671,Computer Science
Kristine Harris,SID63672,Biology
Kenneth Lamb,SID63673,Computer Science
Emily Trevino,SID63674,Biology
Kyle Shaw,SID63675,Computer Science
Manuel Bauer,SID63676,History
Angela Martinez,SID63677,Biology
Alexandra Jenkins,SID63678,Medicine
Anne Gonzalez,SID63679,History
Justin Carroll,SID63680,Philosophy
Jessica Johnson,SID63681,Art
Jeffrey Parks,SID63682,Mathematics
James Campbell,SID63683,Medicine
Zachary Jordan,SID63684,Engineering
Lindsay Lopez MD,SID63685,History
Christine Bowman,SID63686,Biology
Paula Randolph,SID63687,Mathematics
Jessica Herring,SID63688,Economics
Victoria Stevenson,SID63689,Economics
Danielle Benton,SID63690,Philosophy
Michael Martinez,SID63691,Philosophy
William Knapp,SID63692,Philosophy
Lori Dyer,SID63693,Art
Diane Adams,SID63694,Biology
Daniel Jackson,SID63695,Psychology
James Conner,SID63696,Computer Science
Sandra Hughes,SID63697,Art
Kenneth Bates,SID63698,Physics
Travis Baker,SID63699,Physics
Angela Woodward,SID63700,Philosophy
Jennifer Richards,SID63701,Literature
Wyatt Ramirez,SID63702,Literature
Edward Jones,SID63703,Mathematics
Cesar Owens,SID63704,Biology
Jessica Young,SID63705,Literature
Dillon Hill,SID63706,Computer Science
Renee Hardy,SID63707,Engineering
Gloria Alvarez,SID63708,Physics
Jason Jacobs,SID63709,Medicine
Tiffany Perry,SID63710,Engineering
Stephanie Sutton,SID63711,History
Valerie Taylor,SID63712,Literature
Ryan Hammond,SID63713,Computer Science
Brenda Garrett,SID63714,History
Joseph Ortiz,SID63715,Economics
Stacey Willis,SID63716,Biology
Sabrina Walsh,SID63717,Biology
David Phillips,SID63718,Psychology
Timothy Smith,SID63719,Computer Science
Amy Davidson,SID63720,Mathematics
Brian Kelley,SID63721,Medicine
Jay Martin,SID63722,Mathematics
Jeremy Lewis,SID63723,Mathematics
Andrew Schmidt,SID63724,History
Kimberly Paul,SID63725,History
Vicki Rodriguez,SID63726,Biology
Sharon Lopez,SID63727,History
Jason Montgomery,SID63728,Philosophy
Laura Perez,SID63729,Physics
Brandy Cooper,SID63730,Physics
Margaret Fisher,SID63731,Engineering
Brian Young,SID63732,Physics
Samantha Cunningham,SID63733,Economics
Robin Stafford,SID63734,Economics
Dr. Walter Lopez Jr.,SID63735,Art
Matthew Harrison,SID63736,Biology
Michael Huff,SID63737,Mathematics
Michael Mcdonald,SID63738,Psychology
Elizabeth Franklin,SID63739,Physics
Mario Phillips,SID63740,Literature
Lindsay Perez,SID63741,Biology
Mitchell Jacobs,SID63742,Engineering
Jeremy Hamilton,SID63743,Psychology
Martha Mccoy,SID63744,Economics
Joseph Horton,SID63745,Engineering
Alexandra Phillips,SID63746,Mathematics
Cheryl Murphy,SID63747,History
Christine Thornton,SID63748,Art
Dr. Thomas Bates DVM,SID63749,Art
Brandon Rodriguez,SID63750,Mathematics
Pamela May,SID63751,Philosophy
Sean Jones,SID63752,Medicine
Edward Mann,SID63753,Mathematics
Alex Briggs,SID63754,Literature
Michelle Atkins,SID63755,Computer Science
Debbie Thompson,SID63756,History
Rachel Anderson,SID63757,Art
Carla Jones,SID63758,Economics
Catherine Nunez,SID63759,Economics
Jessica Copeland,SID63760,Philosophy
Carrie Greene,SID63761,Philosophy
Joseph Dawson,SID63762,Physics
Matthew Burns,SID63763,Biology
Joseph Brown,SID63764,Biology
Stacey Peterson,SID63765,Psychology
Ms. Anna Jordan,SID63766,Physics
Patricia Webb,SID63767,Physics
Patrick Graves,SID63768,Medicine
Lisa Pierce,SID63769,Art
Jordan Davidson,SID63770,History
Zachary Lopez,SID63771,Computer Science
Jonathan Powell,SID63772,Philosophy
Annette Jackson,SID63773,Philosophy
Katherine Chung,SID63774,Philosophy
Christopher Lee,SID63775,Art
Natalie Harmon,SID63776,Computer Science
George Ingram,SID63777,Medicine
Rebecca Davis,SID63778,Biology
Stephanie Robinson,SID63779,Medicine
Michelle Smith,SID63780,Economics
Dana Fowler,SID63781,Medicine
